"longitude","latitude","doy","seasind","acchours"
-100,33,212,0.655607783153321,7502.33075531852
-100,35,212,0.666382173101021,6742.44797726511
-100,37,212,0.678846876960242,5993.98965529609
-100,39,212,0.693389247490119,5260.13795919402
-100,41,212,0.710025249046813,4549.47029580886
-100,43,212,0.72167977434875,3964.31700801395
-100,45,212,0.732361128957169,3451.9897103993
-100,47,212,0.742536271951196,2995.00989877296
-100,49,212,0.752337842336163,2585.21503107104
-95,31,212,0.646222909148551,8270.84044570703
-95,33,212,0.655607783153321,7502.33075531852
-95,35,212,0.666382173101021,6742.44797726511
-95,37,212,0.678846876960242,5993.98965529609
-95,39,212,0.693389247490119,5260.13795919402
-95,41,212,0.710025249046813,4549.47029580886
-95,43,212,0.72167977434875,3964.31700801395
-95,45,212,0.732361128957169,3451.9897103993
-95,47,212,0.742536271951196,2995.00989877296
-95,49,212,0.752337842336163,2585.21503107104
-90,31,212,0.646222909148551,8270.84044570703
-90,33,212,0.655607783153321,7502.33075531852
-90,35,212,0.666382173101021,6742.44797726511
-90,39,212,0.693389247490119,5260.13795919402
-90,41,212,0.710025249046813,4549.47029580886
-90,43,212,0.72167977434875,3964.31700801395
-90,45,212,0.732361128957169,3451.9897103993
-85,31,212,0.646222909148551,8270.84044570703
-85,33,212,0.655607783153321,7502.33075531852
-85,35,212,0.666382173101021,6742.44797726511
-85,39,212,0.693389247490119,5260.13795919402
-85,41,212,0.710025249046813,4549.47029580886
-85,43,212,0.72167977434875,3964.31700801395
-85,45,212,0.732361128957169,3451.9897103993
-80,33,212,0.655607783153321,7502.33075531852
-80,35,212,0.666382173101021,6742.44797726511
-80,39,212,0.693389247490119,5260.13795919402
-80,41,212,0.710025249046813,4549.47029580886
-75,39,212,0.693389247490119,5260.13795919402
-75,41,212,0.710025249046813,4549.47029580886
-75,43,212,0.72167977434875,3964.31700801395
-70,45,212,0.732361128957169,3451.9897103993
-100,29,219,0.663383802247314,9411.91265064583
-100,31,219,0.672480868796532,8623.37496644619
-100,33,219,0.682850498342006,7841.85299688723
-100,35,219,0.694753588991631,7069.29222917539
-100,37,219,0.708521645062649,6308.37826021848
-100,39,219,0.72458141457127,5562.18410918739
-100,41,219,0.742977374568366,4839.16211249097
-100,43,219,0.756117050248262,4241.55558638851
-100,45,219,0.768078960696067,3716.56701230374
-100,47,219,0.779401617558311,3246.63732273865
-100,49,219,0.790236533808928,2823.53690288175
-95,31,219,0.672480868796532,8623.37496644619
-95,33,219,0.682850498342006,7841.85299688723
-95,35,219,0.694753588991631,7069.29222917539
-95,39,219,0.72458141457127,5562.18410918739
-95,41,219,0.742977374568366,4839.16211249097
-95,43,219,0.756117050248262,4241.55558638851
-95,45,219,0.768078960696067,3716.56701230374
-95,47,219,0.779401617558311,3246.63732273865
-95,49,219,0.790236533808928,2823.53690288175
-90,31,219,0.672480868796532,8623.37496644619
-90,33,219,0.682850498342006,7841.85299688723
-90,35,219,0.694753588991631,7069.29222917539
-90,39,219,0.72458141457127,5562.18410918739
-90,41,219,0.742977374568366,4839.16211249097
-90,43,219,0.756117050248262,4241.55558638851
-90,45,219,0.768078960696067,3716.56701230374
-85,31,219,0.672480868796532,8623.37496644619
-85,33,219,0.682850498342006,7841.85299688723
-85,35,219,0.694753588991631,7069.29222917539
-85,37,219,0.708521645062649,6308.37826021848
-85,39,219,0.72458141457127,5562.18410918739
-85,41,219,0.742977374568366,4839.16211249097
-85,43,219,0.756117050248262,4241.55558638851
-85,45,219,0.768078960696067,3716.56701230374
-80,33,219,0.682850498342006,7841.85299688723
-80,35,219,0.694753588991631,7069.29222917539
-80,37,219,0.708521645062649,6308.37826021848
-80,39,219,0.72458141457127,5562.18410918739
-80,41,219,0.742977374568366,4839.16211249097
-75,39,219,0.72458141457127,5562.18410918739
-75,41,219,0.742977374568366,4839.16211249097
-75,43,219,0.756117050248262,4241.55558638851
-70,45,219,0.768078960696067,3716.56701230374
-100,29,226,0.688002735488599,9767.19351212005
-100,31,226,0.697854907937753,8965.28760697704
-100,33,226,0.709083750534812,8171.00082920422
-100,35,226,0.721971156190721,7386.15491677984
-100,39,226,0.75425668817509,5855.47176376195
-100,41,226,0.774182814868052,5120.92125986697
-100,43,226,0.788568472028006,4511.82241911656
-100,45,226,0.801560098593324,3975.2598364554
-100,47,226,0.813764349844876,3493.58170252579
-100,49,226,0.825350832397518,3058.4763768097
-95,31,226,0.697854907937753,8965.28760697704
-95,33,226,0.709083750534812,8171.00082920422
-95,35,226,0.721971156190721,7386.15491677984
-95,37,226,0.736875200894532,6613.32436453784
-95,39,226,0.75425668817509,5855.47176376195
-95,41,226,0.774182814868052,5120.92125986697
-95,43,226,0.788568472028006,4511.82241911656
-95,45,226,0.801560098593324,3975.2598364554
-95,47,226,0.813764349844876,3493.58170252579
-95,49,226,0.825350832397518,3058.4763768097
-90,31,226,0.697854907937753,8965.28760697704
-90,33,226,0.709083750534812,8171.00082920422
-90,35,226,0.721971156190721,7386.15491677984
-90,39,226,0.75425668817509,5855.47176376195
-90,41,226,0.774182814868052,5120.92125986697
-90,43,226,0.788568472028006,4511.82241911656
-90,45,226,0.801560098593324,3975.2598364554
-85,31,226,0.697854907937753,8965.28760697704
-85,33,226,0.709083750534812,8171.00082920422
-85,35,226,0.721971156190721,7386.15491677984
-85,37,226,0.736875200894532,6613.32436453784
-85,39,226,0.75425668817509,5855.47176376195
-85,41,226,0.774182814868052,5120.92125986697
-85,43,226,0.788568472028006,4511.82241911656
-85,45,226,0.801560098593324,3975.2598364554
-80,33,226,0.709083750534812,8171.00082920422
-80,35,226,0.721971156190721,7386.15491677984
-80,37,226,0.736875200894532,6613.32436453784
-80,39,226,0.75425668817509,5855.47176376195
-80,41,226,0.774182814868052,5120.92125986697
-75,39,226,0.75425668817509,5855.47176376195
-75,41,226,0.774182814868052,5120.92125986697
-75,43,226,0.788568472028006,4511.82241911656
-70,45,226,0.801560098593324,3975.2598364554
-100,29,233,0.711783784967719,10110.7697379708
-100,31,233,0.722272627678174,9295.44843933091
-100,33,233,0.73422561946749,8488.48334688495
-100,35,233,0.747942229319436,7691.57710803265
-100,37,233,0.763802759573033,6907.19594056776
-100,39,233,0.782296474142859,6138.19312001579
-100,41,233,0.803507278901185,5392.76440153708
-100,43,233,0.818884348113627,4772.96198572672
-100,45,233,0.832639865133769,4225.74747228954
-100,47,233,0.845445366030219,3733.36792972725
-100,49,233,0.857488261124603,3287.41873385839
-95,31,233,0.722272627678174,9295.44843933091
-95,33,233,0.73422561946749,8488.48334688495
-95,35,233,0.747942229319436,7691.57710803265
-95,37,233,0.763802759573033,6907.19594056776
-95,39,233,0.782296474142859,6138.19312001579
-95,41,233,0.803507278901185,5392.76440153708
-95,43,233,0.818884348113627,4772.96198572672
-95,45,233,0.832639865133769,4225.74747228954
-95,47,233,0.845445366030219,3733.36792972725
-95,49,233,0.857488261124603,3287.41873385839
-90,31,233,0.722272627678174,9295.44843933091
-90,33,233,0.73422561946749,8488.48334688495
-90,35,233,0.747942229319436,7691.57710803265
-90,37,233,0.763802759573033,6907.19594056776
-90,39,233,0.782296474142859,6138.19312001579
-90,41,233,0.803507278901185,5392.76440153708
-90,43,233,0.818884348113627,4772.96198572672
-90,45,233,0.832639865133769,4225.74747228954
-85,31,233,0.722272627678174,9295.44843933091
-85,33,233,0.73422561946749,8488.48334688495
-85,35,233,0.747942229319436,7691.57710803265
-85,37,233,0.763802759573033,6907.19594056776
-85,39,233,0.782296474142859,6138.19312001579
-85,41,233,0.803507278901185,5392.76440153708
-85,43,233,0.818884348113627,4772.96198572672
-85,45,233,0.832639865133769,4225.74747228954
-80,33,233,0.73422561946749,8488.48334688495
-80,35,233,0.747942229319436,7691.57710803265
-80,37,233,0.763802759573033,6907.19594056776
-80,39,233,0.782296474142859,6138.19312001579
-80,41,233,0.803507278901185,5392.76440153708
-75,39,233,0.782296474142859,6138.19312001579
-75,41,233,0.803507278901185,5392.76440153708
-75,43,233,0.818884348113627,4772.96198572672
-70,45,233,0.832639865133769,4225.74747228954
-100,29,240,0.734676711079333,10441.864131105
-100,31,240,0.74567724363349,9612.9458313263
-100,33,240,0.758212022059092,8793.24494907609
-100,35,240,0.77259455398664,7984.35063704825
-100,37,240,0.789222882293209,7188.62489894824
-100,39,240,0.808608969898976,6408.81438587268
-100,41,240,0.830847296232718,5652.98829494248
-100,43,240,0.846949968537176,5023.10003253975
-100,45,240,0.861192874713941,4465.98571723711
-100,47,240,0.874309337587382,3963.7855990309
-100,49,240,0.886504724884775,3507.99380012433
-95,31,240,0.74567724363349,9612.9458313263
-95,33,240,0.758212022059092,8793.24494907609
-95,35,240,0.77259455398664,7984.35063704825
-95,39,240,0.808608969898976,6408.81438587268
-95,41,240,0.830847296232718,5652.98829494248
-95,43,240,0.846949968537176,5023.10003253975
-95,45,240,0.861192874713941,4465.98571723711
-95,47,240,0.874309337587382,3963.7855990309
-95,49,240,0.886504724884775,3507.99380012433
-90,31,240,0.74567724363349,9612.9458313263
-90,33,240,0.758212022059092,8793.24494907609
-90,35,240,0.77259455398664,7984.35063704825
-90,37,240,0.789222882293209,7188.62489894824
-90,39,240,0.808608969898976,6408.81438587268
-90,41,240,0.830847296232718,5652.98829494248
-90,43,240,0.846949968537176,5023.10003253975
-90,45,240,0.861192874713941,4465.98571723711
-85,31,240,0.74567724363349,9612.9458313263
-85,33,240,0.758212022059092,8793.24494907609
-85,35,240,0.77259455398664,7984.35063704825
-85,39,240,0.808608969898976,6408.81438587268
-85,41,240,0.830847296232718,5652.98829494248
-85,43,240,0.846949968537176,5023.10003253975
-85,45,240,0.861192874713941,4465.98571723711
-80,33,240,0.758212022059092,8793.24494907609
-80,35,240,0.77259455398664,7984.35063704825
-80,39,240,0.808608969898976,6408.81438587268
-80,41,240,0.830847296232718,5652.98829494248
-75,39,240,0.808608969898976,6408.81438587268
-75,41,240,0.830847296232718,5652.98829494248
-75,43,240,0.846949968537176,5023.10003253975
-70,45,240,0.861192874713941,4465.98571723711
-100,29,247,0.756643661627449,10759.8823738905
-100,31,247,0.768026064274787,9917.06934450811
-100,33,247,0.780994897453696,9084.44979570119
-100,35,247,0.795874092957497,8263.50545078656
-100,37,247,0.813074859229494,7456.49885871285
-100,39,247,0.833125994275838,6666.07370465319
-100,41,247,0.85612635186614,5900.17580010794
-100,43,247,0.872680935162402,5260.65980262629
-100,45,247,0.887127424197144,4694.2356977879
-100,47,247,0.900257992786633,4182.93307892012
-100,49,247,0.91229648504891,3718.13831871975
-95,31,247,0.768026064274787,9917.06934450811
-95,33,247,0.780994897453696,9084.44979570119
-95,35,247,0.795874092957497,8263.50545078656
-95,39,247,0.833125994275838,6666.07370465319
-95,41,247,0.85612635186614,5900.17580010794
-95,43,247,0.872680935162402,5260.65980262629
-95,45,247,0.887127424197144,4694.2356977879
-95,47,247,0.900257992786633,4182.93307892012
-95,49,247,0.91229648504891,3718.13831871975
-90,31,247,0.768026064274787,9917.06934450811
-90,33,247,0.780994897453696,9084.44979570119
-90,35,247,0.795874092957497,8263.50545078656
-90,37,247,0.813074859229494,7456.49885871285
-90,39,247,0.833125994275838,6666.07370465319
-90,41,247,0.85612635186614,5900.17580010794
-90,43,247,0.872680935162402,5260.65980262629
-90,45,247,0.887127424197144,4694.2356977879
-85,31,247,0.768026064274787,9917.06934450811
-85,33,247,0.780994897453696,9084.44979570119
-85,35,247,0.795874092957497,8263.50545078656
-85,39,247,0.833125994275838,6666.07370465319
-85,41,247,0.85612635186614,5900.17580010794
-85,43,247,0.872680935162402,5260.65980262629
-85,45,247,0.887127424197144,4694.2356977879
-80,33,247,0.780994897453696,9084.44979570119
-80,35,247,0.795874092957497,8263.50545078656
-80,39,247,0.833125994275838,6666.07370465319
-80,41,247,0.85612635186614,5900.17580010794
-75,39,247,0.833125994275838,6666.07370465319
-75,41,247,0.85612635186614,5900.17580010794
-75,43,247,0.872680935162402,5260.65980262629
-70,45,247,0.887127424197144,4694.2356977879
-100,29,254,0.777657880442064,11064.3942939946
-100,31,254,0.789288968454433,10207.2895623125
-100,33,254,0.802540407716498,9361.46094564849
-100,35,254,0.817742892496862,8528.28899997589
-100,37,254,0.835316168542591,7709.94193361339
-100,39,254,0.855799945691653,6908.96468476567
-100,41,254,0.879291225108517,6133.18371500843
-100,43,254,0.896018800537556,5484.35596783116
-100,45,254,0.910380335208877,4909.0659525026
-100,47,254,0.923224046065032,4389.23012921878
-100,49,254,0.934793045689167,3916.12194280687
-95,31,254,0.789288968454433,10207.2895623125
-95,33,254,0.802540407716498,9361.46094564849
-95,35,254,0.817742892496862,8528.28899997589
-95,37,254,0.835316168542591,7709.94193361339
-95,39,254,0.855799945691653,6908.96468476567
-95,41,254,0.879291225108517,6133.18371500843
-95,43,254,0.896018800537556,5484.35596783116
-95,45,254,0.910380335208877,4909.0659525026
-95,47,254,0.923224046065032,4389.23012921878
-95,49,254,0.934793045689167,3916.12194280687
-90,31,254,0.789288968454433,10207.2895623125
-90,33,254,0.802540407716498,9361.46094564849
-90,35,254,0.817742892496862,8528.28899997589
-90,37,254,0.835316168542591,7709.94193361339
-90,39,254,0.855799945691653,6908.96468476567
-90,41,254,0.879291225108517,6133.18371500843
-90,43,254,0.896018800537556,5484.35596783116
-90,45,254,0.910380335208877,4909.0659525026
-85,31,254,0.789288968454433,10207.2895623125
-85,33,254,0.802540407716498,9361.46094564849
-85,35,254,0.817742892496862,8528.28899997589
-85,37,254,0.835316168542591,7709.94193361339
-85,39,254,0.855799945691653,6908.96468476567
-85,41,254,0.879291225108517,6133.18371500843
-85,43,254,0.896018800537556,5484.35596783116
-85,45,254,0.910380335208877,4909.0659525026
-80,33,254,0.802540407716498,9361.46094564849
-80,35,254,0.817742892496862,8528.28899997589
-80,37,254,0.835316168542591,7709.94193361339
-80,39,254,0.855799945691653,6908.96468476567
-80,41,254,0.879291225108517,6133.18371500843
-75,39,254,0.855799945691653,6908.96468476567
-75,41,254,0.879291225108517,6133.18371500843
-75,43,254,0.896018800537556,5484.35596783116
-70,45,254,0.910380335208877,4909.0659525026
-100,29,261,0.797702599200861,11355.116960277
-100,31,261,0.809447105709526,10483.2384714967
-100,33,261,0.822827410595442,9623.81841568951
-100,35,261,0.838177282725565,8778.14253435377
-100,37,261,0.855920348012594,7948.28999563656
-100,39,261,0.876601273760666,7136.71154183685
-100,41,261,0.90030897214765,6351.11889176094
-100,43,261,0.916927507316604,5693.17300462403
-100,45,261,0.930912787389608,5109.3345615805
-100,47,261,0.94316635149473,4581.40551976161
-100,49,261,0.953951549807314,4100.54239221412
-95,31,261,0.809447105709526,10483.2384714967
-95,33,261,0.822827410595442,9623.81841568951
-95,35,261,0.838177282725565,8778.14253435377
-95,37,261,0.855920348012594,7948.28999563656
-95,39,261,0.876601273760666,7136.71154183685
-95,41,261,0.90030897214765,6351.11889176094
-95,43,261,0.916927507316604,5693.17300462403
-95,45,261,0.930912787389608,5109.3345615805
-95,47,261,0.94316635149473,4581.40551976161
-95,49,261,0.953951549807314,4100.54239221412
-90,31,261,0.809447105709526,10483.2384714967
-90,33,261,0.822827410595442,9623.81841568951
-90,35,261,0.838177282725565,8778.14253435377
-90,37,261,0.855920348012594,7948.28999563656
-90,39,261,0.876601273760666,7136.71154183685
-90,41,261,0.90030897214765,6351.11889176094
-90,43,261,0.916927507316604,5693.17300462403
-90,45,261,0.930912787389608,5109.3345615805
-85,31,261,0.809447105709526,10483.2384714967
-85,33,261,0.822827410595442,9623.81841568951
-85,35,261,0.838177282725565,8778.14253435377
-85,39,261,0.876601273760666,7136.71154183685
-85,41,261,0.90030897214765,6351.11889176094
-85,43,261,0.916927507316604,5693.17300462403
-85,45,261,0.930912787389608,5109.3345615805
-80,33,261,0.822827410595442,9623.81841568951
-80,35,261,0.838177282725565,8778.14253435377
-80,39,261,0.876601273760666,7136.71154183685
-80,41,261,0.90030897214765,6351.11889176094
-75,39,261,0.876601273760666,7136.71154183685
-75,41,261,0.90030897214765,6351.11889176094
-75,43,261,0.916927507316604,5693.17300462403
-70,45,261,0.930912787389608,5109.3345615805
-100,29,268,0.816770250630321,11631.9018346805
-100,31,268,0.828491976487295,10744.6931740592
-100,33,268,0.84184638261174,9871.21954577812
-100,35,268,0.85716661369195,9012.67835060984
-100,37,268,0.874875506857572,8171.06517575379
-100,39,268,0.895516720106031,7348.74136585149
-100,41,268,0.919164838114576,6553.30892865686
-100,43,268,0.935390939578178,5886.3351082647
-100,45,268,0.948707472560404,5294.15921713662
-100,47,268,0.960066618376886,4758.46832157421
-100,49,268,0.969753015253442,4270.29916302301
-95,31,268,0.828491976487295,10744.6931740592
-95,33,268,0.84184638261174,9871.21954577812
-95,35,268,0.85716661369195,9012.67835060984
-95,39,268,0.895516720106031,7348.74136585149
-95,41,268,0.919164838114576,6553.30892865686
-95,43,268,0.935390939578178,5886.3351082647
-95,45,268,0.948707472560404,5294.15921713662
-95,47,268,0.960066618376886,4758.46832157421
-95,49,268,0.969753015253442,4270.29916302301
-90,31,268,0.828491976487295,10744.6931740592
-90,33,268,0.84184638261174,9871.21954577812
-90,35,268,0.85716661369195,9012.67835060984
-90,37,268,0.874875506857572,8171.06517575379
-90,39,268,0.895516720106031,7348.74136585149
-90,41,268,0.919164838114576,6553.30892865686
-90,43,268,0.935390939578178,5886.3351082647
-90,45,268,0.948707472560404,5294.15921713662
-85,31,268,0.828491976487295,10744.6931740592
-85,33,268,0.84184638261174,9871.21954577812
-85,35,268,0.85716661369195,9012.67835060984
-85,37,268,0.874875506857572,8171.06517575379
-85,39,268,0.895516720106031,7348.74136585149
-85,41,268,0.919164838114576,6553.30892865686
-85,43,268,0.935390939578178,5886.3351082647
-85,45,268,0.948707472560404,5294.15921713662
-80,33,268,0.84184638261174,9871.21954577812
-80,35,268,0.85716661369195,9012.67835060984
-80,37,268,0.874875506857572,8171.06517575379
-80,39,268,0.895516720106031,7348.74136585149
-80,41,268,0.919164838114576,6553.30892865686
-75,39,268,0.895516720106031,7348.74136585149
-75,41,268,0.919164838114576,6553.30892865686
-75,43,268,0.935390939578178,5886.3351082647
-70,45,268,0.948707472560404,5294.15921713662
-100,29,275,0.834862088274912,11894.7274262878
-100,31,275,0.846424988437741,10991.5648436019
-100,33,275,0.859598900570092,10103.5041119792
-100,35,275,0.87471264816936,9231.66102701146
-100,37,275,0.892183612535695,8377.95330001041
-100,39,275,0.912548477569834,7544.6579534224
-100,41,275,0.935861262193811,6739.27270595136
-100,43,275,0.951411760008735,6063.27383917861
-100,45,275,0.963767248479657,5462.882472103
-100,47,275,0.973927864255487,4919.67130509182
-100,49,275,0.982200570537684,4424.5556336547
-95,31,275,0.846424988437741,10991.5648436019
-95,33,275,0.859598900570092,10103.5041119792
-95,35,275,0.87471264816936,9231.66102701146
-95,37,275,0.892183612535695,8377.95330001041
-95,39,275,0.912548477569834,7544.6579534224
-95,41,275,0.935861262193811,6739.27270595136
-95,43,275,0.951411760008735,6063.27383917861
-95,45,275,0.963767248479657,5462.882472103
-95,47,275,0.973927864255487,4919.67130509182
-95,49,275,0.982200570537684,4424.5556336547
-90,31,275,0.846424988437741,10991.5648436019
-90,33,275,0.859598900570092,10103.5041119792
-90,35,275,0.87471264816936,9231.66102701146
-90,39,275,0.912548477569834,7544.6579534224
-90,41,275,0.935861262193811,6739.27270595136
-90,43,275,0.951411760008735,6063.27383917861
-90,45,275,0.963767248479657,5462.882472103
-85,31,275,0.846424988437741,10991.5648436019
-85,33,275,0.859598900570092,10103.5041119792
-85,35,275,0.87471264816936,9231.66102701146
-85,39,275,0.912548477569834,7544.6579534224
-85,41,275,0.935861262193811,6739.27270595136
-85,43,275,0.951411760008735,6063.27383917861
-85,45,275,0.963767248479657,5462.882472103
-80,33,275,0.859598900570092,10103.5041119792
-80,35,275,0.87471264816936,9231.66102701146
-80,39,275,0.912548477569834,7544.6579534224
-80,41,275,0.935861262193811,6739.27270595136
-75,39,275,0.912548477569834,7544.6579534224
-75,41,275,0.935861262193811,6739.27270595136
-75,43,275,0.951411760008735,6063.27383917861
-70,45,275,0.963767248479657,5462.882472103
-100,29,282,0.851988250605711,12143.6981924783
-100,31,282,0.863257531190666,11223.894058162
-100,33,282,0.876097728894391,10320.6457513316
-100,35,282,0.890829663877085,9434.99469464726
-100,37,282,0.907860610734893,8568.78685959929
-100,39,282,0.927714331570058,7724.22042719286
-100,41,282,0.95041804475665,6908.69469964982
-100,43,282,0.965011605074156,6223.59825662698
-100,45,282,0.976115364577064,5615.0378809633
-100,47,282,0.984774674019433,5064.47329998098
-100,49,282,0.991319749932953,4562.69782356574
-95,31,282,0.863257531190666,11223.894058162
-95,33,282,0.876097728894391,10320.6457513316
-95,35,282,0.890829663877085,9434.99469464726
-95,39,282,0.927714331570058,7724.22042719286
-95,41,282,0.95041804475665,6908.69469964982
-95,43,282,0.965011605074156,6223.59825662698
-95,45,282,0.976115364577064,5615.0378809633
-95,47,282,0.984774674019433,5064.47329998098
-95,49,282,0.991319749932953,4562.69782356574
-90,31,282,0.863257531190666,11223.894058162
-90,33,282,0.876097728894391,10320.6457513316
-90,35,282,0.890829663877085,9434.99469464726
-90,39,282,0.927714331570058,7724.22042719286
-90,41,282,0.95041804475665,6908.69469964982
-90,43,282,0.965011605074156,6223.59825662698
-90,45,282,0.976115364577064,5615.0378809633
-85,31,282,0.863257531190666,11223.894058162
-85,33,282,0.876097728894391,10320.6457513316
-85,35,282,0.890829663877085,9434.99469464726
-85,39,282,0.927714331570058,7724.22042719286
-85,41,282,0.95041804475665,6908.69469964982
-85,43,282,0.965011605074156,6223.59825662698
-85,45,282,0.976115364577064,5615.0378809633
-80,33,282,0.876097728894391,10320.6457513316
-80,35,282,0.890829663877085,9434.99469464726
-80,39,282,0.927714331570058,7724.22042719286
-80,41,282,0.95041804475665,6908.69469964982
-75,39,282,0.927714331570058,7724.22042719286
-75,41,282,0.95041804475665,6908.69469964982
-75,43,282,0.965011605074156,6223.59825662698
-70,45,282,0.976115364577064,5615.0378809633
-100,29,289,0.868168263247466,12379.0497938466
-100,31,289,0.879011562640733,11441.8529516866
-100,33,289,0.891367505005028,10522.7505023484
-100,35,289,0.905545256489759,9622.71754224703
-100,37,289,0.921937369035556,8743.53514509019
-100,39,289,0.941048773214115,7887.32875642343
-100,41,289,0.962873665319098,7061.40573525697
-100,43,289,0.976232626528433,6367.07083110453
-100,45,289,0.985797248052508,5750.32105842838
-100,47,289,0.992655254191567,5192.50541753409
-100,49,289,0.997160838607221,4684.29577570921
-95,31,289,0.879011562640733,11441.8529516866
-95,33,289,0.891367505005028,10522.7505023484
-95,35,289,0.905545256489759,9622.71754224703
-95,39,289,0.941048773214115,7887.32875642343
-95,41,289,0.962873665319098,7061.40573525697
-95,43,289,0.976232626528433,6367.07083110453
-95,45,289,0.985797248052508,5750.32105842838
-95,47,289,0.992655254191567,5192.50541753409
-95,49,289,0.997160838607221,4684.29577570921
-90,31,289,0.879011562640733,11441.8529516866
-90,33,289,0.891367505005028,10522.7505023484
-90,35,289,0.905545256489759,9622.71754224703
-90,39,289,0.941048773214115,7887.32875642343
-90,41,289,0.962873665319098,7061.40573525697
-90,43,289,0.976232626528433,6367.07083110453
-90,45,289,0.985797248052508,5750.32105842838
-85,31,289,0.879011562640733,11441.8529516866
-85,33,289,0.891367505005028,10522.7505023484
-85,35,289,0.905545256489759,9622.71754224703
-85,39,289,0.941048773214115,7887.32875642343
-85,41,289,0.962873665319098,7061.40573525697
-85,43,289,0.976232626528433,6367.07083110453
-85,45,289,0.985797248052508,5750.32105842838
-80,33,289,0.891367505005028,10522.7505023484
-80,35,289,0.905545256489759,9622.71754224703
-80,39,289,0.941048773214115,7887.32875642343
-80,41,289,0.962873665319098,7061.40573525697
-75,39,289,0.941048773214115,7887.32875642343
-75,41,289,0.962873665319098,7061.40573525697
-75,43,289,0.976232626528433,6367.07083110453
-70,45,289,0.985797248052508,5750.32105842838
-100,29,296,0.883431928502613,12601.1601816901
-100,31,296,0.893720649605694,11645.7539828909
-100,33,296,0.90544595880044,10710.062591326
-100,35,296,0.918901772248589,9795.00402749609
-100,37,296,0.934461365473952,8902.30237493536
-100,39,296,0.952604997691402,8034.01738675649
-100,41,296,0.973287657481262,7197.37179699785
-100,43,296,0.985140280755174,6493.59120008582
-100,45,296,0.992883750954789,5868.56822657527
-100,47,296,0.997645187383821,5303.54428900999
-100,49,296,0.999803184501992,4789.07140404376
-95,31,296,0.893720649605694,11645.7539828909
-95,33,296,0.90544595880044,10710.062591326
-95,35,296,0.918901772248589,9795.00402749609
-95,37,296,0.934461365473952,8902.30237493536
-95,39,296,0.952604997691402,8034.01738675649
-95,41,296,0.973287657481262,7197.37179699785
-95,43,296,0.985140280755174,6493.59120008582
-95,45,296,0.992883750954789,5868.56822657527
-95,47,296,0.997645187383821,5303.54428900999
-95,49,296,0.999803184501992,4789.07140404376
-90,31,296,0.893720649605694,11645.7539828909
-90,33,296,0.90544595880044,10710.062591326
-90,35,296,0.918901772248589,9795.00402749609
-90,37,296,0.934461365473952,8902.30237493536
-90,39,296,0.952604997691402,8034.01738675649
-90,41,296,0.973287657481262,7197.37179699785
-90,43,296,0.985140280755174,6493.59120008582
-90,45,296,0.992883750954789,5868.56822657527
-85,31,296,0.893720649605694,11645.7539828909
-85,33,296,0.90544595880044,10710.062591326
-85,35,296,0.918901772248589,9795.00402749609
-85,39,296,0.952604997691402,8034.01738675649
-85,41,296,0.973287657481262,7197.37179699785
-85,43,296,0.985140280755174,6493.59120008582
-85,45,296,0.992883750954789,5868.56822657527
-80,33,296,0.90544595880044,10710.062591326
-80,35,296,0.918901772248589,9795.00402749609
-80,39,296,0.952604997691402,8034.01738675649
-80,41,296,0.973287657481262,7197.37179699785
-75,39,296,0.952604997691402,8034.01738675649
-75,41,296,0.973287657481262,7197.37179699785
-75,43,296,0.985140280755174,6493.59120008582
-70,45,296,0.992883750954789,5868.56822657527
-100,29,303,0.897820502422933,12810.5653215062
-100,31,303,0.907431350057808,11836.0644548883
-100,33,303,0.918385539134252,10882.9769371914
-100,35,303,0.930958227482736,9952.17460759904
-100,39,303,0.962457610726873,8164.45745836047
-100,41,303,0.981743845592513,7316.69169944106
-100,43,303,0.991827156938845,6603.18890417018
-100,45,303,0.99747564175322,5969.74372739543
-100,47,303,0.999852671986792,5397.49415548157
-100,49,303,1,4876.87502874353
-95,31,303,0.907431350057808,11836.0644548883
-95,33,303,0.918385539134252,10882.9769371914
-95,35,303,0.930958227482736,9952.17460759904
-95,37,303,0.94549896253101,9045.33396684355
-95,39,303,0.962457610726873,8164.45745836047
-95,41,303,0.981743845592513,7316.69169944106
-95,43,303,0.991827156938845,6603.18890417018
-95,45,303,0.99747564175322,5969.74372739543
-95,47,303,0.999852671986792,5397.49415548157
-95,49,303,1,4876.87502874353
-90,31,303,0.907431350057808,11836.0644548883
-90,33,303,0.918385539134252,10882.9769371914
-90,35,303,0.930958227482736,9952.17460759904
-90,37,303,0.94549896253101,9045.33396684355
-90,39,303,0.962457610726873,8164.45745836047
-90,41,303,0.981743845592513,7316.69169944106
-90,43,303,0.991827156938845,6603.18890417018
-90,45,303,0.99747564175322,5969.74372739543
-85,31,303,0.907431350057808,11836.0644548883
-85,33,303,0.918385539134252,10882.9769371914
-85,35,303,0.930958227482736,9952.17460759904
-85,39,303,0.962457610726873,8164.45745836047
-85,41,303,0.981743845592513,7316.69169944106
-85,43,303,0.991827156938845,6603.18890417018
-85,45,303,0.99747564175322,5969.74372739543
-80,33,303,0.918385539134252,10882.9769371914
-80,35,303,0.930958227482736,9952.17460759904
-80,39,303,0.962457610726873,8164.45745836047
-80,41,303,0.981743845592513,7316.69169944106
-75,39,303,0.962457610726873,8164.45745836047
-75,41,303,0.981743845592513,7316.69169944106
-75,43,303,0.991827156938845,6603.18890417018
